id,longitude,latitude,address
273,-116.96169404107,32.8206188763638,"1571 MAGNOLIA AVENUE, EL CAJON, CALIFORNIA 92020"
274,-78.9030298,40.2909256,"1201 HEENEY AVENUE, JOHNSTOWN, PENNSYLVANIA 15904"
275,-122.8713894,38.6103734,"25 MATHESON STREET, HEALDSBURG, CALIFORNIA 95448"
276,-78.3815064,36.3203526,"1419 EAST ANDREWS AVENUE, HENDERSON, NORTH CAROLINA 27536"
277,-78.1819890370483,36.4353579519098,"1206 BUSINESS US HIGHWAY 158, NORLINA, NORTH CAROLINA 27563"
278,-77.3806049509956,37.2010170436455,"2120 SOUTH CRATER ROAD, PETERSBURG, VIRGINIA 23805"
279,-80.0913076,35.8974324,"900 WEST COOKSEY DRIVE, THOMASVILLE, NORTH CAROLINA 27360"
280,-117.9365382,34.107691,"15715 EAST ARROW HIGHWAY, IRWINDALE, CALIFORNIA 91706"
281,-96.6477261,32.8580977,"1201 WEST CENTERVILLE ROAD, GARLAND, TEXAS 75041"
282,-96.938295,32.871207,"5215 NORTH 0 CONNER BOULEVARD, IRVING, TEXAS 75039"
283,-97.0229254,32.9594448,"650 SOUTH ROYAL LANE, COPPELL, TEXAS 75019"
284,-120.9752097,37.6750559,"2200 COFFEE ROAD, MODESTO, CALIFORNIA 95355"
285,-121.9018598,37.4095532,"1466 SOUTH MAIN STREET, MILPITAS, CALIFORNIA 95035"
286,-74.3782643,40.809827,"180 STATE ROUTE 10, EAST HANOVER, NEW JERSEY 07936"
287,-87.222227,30.482976,"5912 NORTH DAVIS HIGHWAY, PENSACOLA, FLORIDA 32503"
288,-120.938529971689,37.6655841472434,"1500 LAKEWOOD AVENUE, MODESTO, CALIFORNIA 95355"
289,-116.9992624,46.7313946,"220 EAST 5 STREET, MOSCOW, IDAHO 83843"
290,-118.003362,34.118262,"2540 PECK ROAD, DUARTE, CALIFORNIA 91016"
291,-122.3496347,47.6148662,"2519 1 AVENUE, SEATTLE, WASHINGTON 98121"
292,-122.247663,47.421673,"6906 SOUTH 204 STREET, KENTUCKY, WASHINGTON 98032"
293,-81.6620874,30.3310935,"412 WEST CHURCH STREET, JACKSONVILLE, FLORIDA 32202"
294,-81.6101439,28.5490316,"15122 WEST COLONIAL DRIVE, WINTER GARDEN, FLORIDA 34787"
295,-122.6643288,45.5335981,"1441 NORTHEAST 2 AVENUE, PORTLAND, OREGON 97232"
296,-81.488256,28.349533,"15715 SOUTH APOPKA VINELAND ROAD, ORLANDO, FLORIDA 32837"
297,-118.5279492,34.2620397,"10535 LINDLEY AVENUE, LOS ANGELES, CALIFORNIA 91326"
298,-118.0958201,33.894311,"11132 EXCELSIOR DRIVE, NORWALK, CALIFORNIA 90650"
299,-96.8833796,32.8043287,"4812 TOP LINE DRIVE, DALLAS, TEXAS 75247"
300,-76.8360824584961,39.1710929870605,"9420 GERWIG LANE, COLUMBIA, MARYLAND 21046"
301,-80.299412,25.904132,"14300 NORTHWEST 60 AVENUE, MIAMI LAKES, FLORIDA 33014"
302,-73.951806,40.712991,"421 UNION AVENUE, BROOKLYN, NEW YORK 11211"
303,-121.4086199,37.7434255,"1380 NORTH MACARTHUR AVENUE, TRACY, CALIFORNIA 95304"
304,-83.3389699867554,40.2391082207592,"15791 US HIGHWAY 36, MARYSVILLE, OHIO 43040"
305,-121.2247012,38.6799487,"6244 HAZEL AVENUE, ORANGEVALE, CALIFORNIA 95662"
306,-76.977608,38.847077,"1822 SAVANNAH STREET SOUTHEAST, WASHINGTON, DISTRICT OF COLUMBIA 20020"
307,-122.3096526,47.6160481,"1700 EAST MADISON STREET, SEATTLE, WASHINGTON 98122"
308,-76.695492,39.985341,"164 CAMELOT ARMS, YORK, PENNSYLVANIA 17406"
309,-77.5872841,35.2436472,"1382 HIGHWAY 258 S, KINSTON, NORTH CAROLINA 28504"
310,-76.5384257,40.0172582,"37 TRAVIS CIRCLE, WRIGHTSVILLE, PENNSYLVANIA 17368"
311,-71.078608,42.3508631,"157 NEWBURY STREET, BOSTON, MASSACHUSETTS 02116"
312,-76.6199421,39.1436819,"7779 NEW YORK LANE, GLEN BURNIE, MARYLAND 21061"
313,-86.6918284,34.7543696,"470 PROVIDENCE MAIN STREET, HUNTSVILLE, ALABAMA 35806"
314,-86.6702815,31.8917813,"693 SHERLING LAKE ROAD, GREENVILLE, ALABAMA 36037"
315,-118.0237741,33.8820173,"14419 FIRESTONE BOULEVARD, LA MIRADA, CALIFORNIA 90638"
316,-122.0339652,37.3254121,"20625 ALVES DRIVE, CUPERTINO, CALIFORNIA 95014"
317,-88.029467,41.996324,"1031 CHARLELA LANE, ELK GROVE VILLAGE, ILLINOIS 60007"
318,-71.2592313,42.3773295,"157 OVERLAND ROAD, WALTHAM, MASSACHUSETTS 02451"
319,-96.6209161,32.8370417,"5651 NORTHWEST DRIVE, MESQUITE, TEXAS 75150"
320,-81.5651,41.39289,"700 TURNEY ROAD, BEDFORD, OHIO 44146"
321,-96.698662,32.9721883,"1778 NORTH PLANO ROAD, RICHARDSON, TEXAS 75081"
322,-76.952646,38.968891,"6506 AMERICA BOULEVARD, HYATTSVILLE, MARYLAND 20782"
323,-76.952738,38.968581,"6500 AMERICA BOULEVARD, HYATTSVILLE, MARYLAND 20782"
324,-122.421053,37.7573347,"969 VALENCIA STREET, SAN FRANCISCO, CALIFORNIA 94110"
325,-117.1973552,34.0548332,"1075 WEST STATE STREET, REDLANDS, CALIFORNIA 92373"
326,-76.95129,38.968637,"6501 AMERICA BOULEVARD, HYATTSVILLE, MARYLAND 20782"
327,-72.4810849,41.8871982,"157 PINNEY STREET, ELLINGTON, CONNECTICUT 06029"
328,-96.8684808,32.6555,"7575 CHAUCER PLACE, DALLAS, TEXAS 75237"
329,-123.104782,45.524246,"2331 23 AVENUE, FOREST GROVE, OREGON 97116"
330,-79.3482439,42.453986,"70 BRIGHAM ROAD, FREDONIA, NEW YORK 14063"
331,-81.0339289,34.0033604,"1320 MAIN STREET, COLUMBIA, SOUTH CAROLINA 29201"
332,-122.705975,38.343956,"333 ENTERPRISE DRIVE, ROHNERT PARK, CALIFORNIA 94928"
333,-73.985373,40.720932,"157 SUFFOLK STREET, NEW YORK, NEW YORK 10002"
334,-121.438861,38.502451,"5505 SKY PARKWAY, SACRAMENTO, CALIFORNIA 95823"
335,-86.607559,30.4185111,"99 EGLIN PARKWAY, FORT WALTON BEACH, FLORIDA 32548"
336,-93.3478733,44.8575884,"3900 AMERICAN BOULEVARD WEST, MINNEAPOLIS, MINNESOTA 55437"
337,-79.9361464,32.7885025,"345 MEETING STREET, CHARLESTON, SOUTH CAROLINA 29403"
338,-86.4320875,35.8524862,"325 NORTH THOMPSON LANE, MURFREESBORO, TENNESSEE 37129"
339,-76.617821,39.149172,"100 MARY LANE, GLEN BURNIE, MARYLAND 21061"
340,-118.5770295,34.2016587,"20355 SHERMAN WAY, LOS ANGELES, CALIFORNIA 91306"
341,-118.475555,34.208096,"15716 SATICOY STREET, LOS ANGELES, CALIFORNIA 91406"
342,-85.1138176,33.563923,"180 MAPLE CROSSING, CARROLLTON, GEORGIA 30117"
343,-84.877191,33.440806,"2005 WEST HIGHWAY 16, NEWNAN, GEORGIA 30275"
344,-84.7935732,33.3995249,"487 JACKSON STREET, NEWNAN, GEORGIA 30263"
345,-73.9930667,40.7542902,"312 WEST 37 STREET, NEW YORK, NEW YORK 10018"
346,-118.2057737,34.040769,"2750 EAST 1 STREET, LOS ANGELES, CALIFORNIA 90033"
347,-118.3282337,33.9441382,"3200 WEST CENTURY BOULEVARD, INGLEWOOD, CALIFORNIA 90303"
348,-118.1015724,33.9183739,"10901 IMPERIAL HIGHWAY, NORWALK, CALIFORNIA 90650"
349,-73.9602127,40.7722357,"157 EAST 75 STREET, NEW YORK, NEW YORK 10021"
350,-117.9094022,34.0816079,"615 NORTH AZUSA AVENUE, WEST COVINA, CALIFORNIA 91791"
351,-121.3528877,38.6165315,"4808 MARCONI AVENUE, SACRAMENTO, CALIFORNIA 95608"
352,-79.9356222,32.7878674,"337 MEETING STREET, CHARLESTON, SOUTH CAROLINA 29403"
353,-82.515922,35.5304069,"800 WEDGEWOOD LANE, ASHEVILLE, NORTH CAROLINA 28803"
354,-71.2089151,42.4826386,"10 NEW ENGLAND EXECUTIVE PARK, BURLINGTON, MASSACHUSETTS 01803"
355,-122.2193952,47.202664,"15716 MAIN STREET EAST, SUMNER, WASHINGTON 98390"
356,-96.30147,30.595276,"2302 LONGMIRE DRIVE, COLLEGE STATION, TEXAS 77845"
357,-95.0873117,29.6988644,"10001 PORTER ROAD, LA PORTE, TEXAS 77571"
358,-95.077954,29.698725,"10057 PORTER ROAD, LA PORTE, TEXAS 77571"
359,-95.5664029,29.846264,"10810 TRAIN COURT, HOUSTON, TEXAS 77041"
360,-95.566436,29.845263,"10811 TRAIN COURT, HOUSTON, TEXAS 77041"
361,-95.0972116,29.7034632,"1102 HALL COURT, DEER PARK, TEXAS 77571"
362,-95.0971973,29.702645,"1150 HALL COURT, DEER PARK, TEXAS 77571"
363,-95.0960436,29.7010881,"1251 HALL COURT, DEER PARK, TEXAS 77571"
364,-95.0969416,29.7042235,"950 HALL COURT, DEER PARK, TEXAS 77571"
365,-77.825301,39.604863,"15717 CLEAR SPRING ROAD, WILLIAMSPORT, MARYLAND 21795"
366,-95.5776957,29.8522333,"5805 THOMAS ROAD, HOUSTON, TEXAS 77041"
367,-95.5774384,29.8520428,"5823 THOMAS ROAD, HOUSTON, TEXAS 77041"
368,-95.577611,29.853731,"5901 THOMAS ROAD, HOUSTON, TEXAS 77041"
369,-95.578501,29.853668,"5905 THOMAS ROAD, HOUSTON, TEXAS 77041"
370,-96.854281,32.8040362,"1223 SECURITY DRIVE, DALLAS, TEXAS 75247"
371,-95.527406,29.9587651,"12339 CUTTEN ROAD, HOUSTON, TEXAS 77066"
372,-95.0955579,29.7010926,"1250 CLAY COURT, DEER PARK, TEXAS 77571"
373,-95.1405648,29.7017315,"1740 WEST 13 STREET, DEER PARK, TEXAS 77536"
374,-77.0395999,38.933619,"3322 MOUNT PLEASANT STREET NORTHWEST, WASHINGTON, DISTRICT OF COLUMBIA 20010"
375,-95.141657,29.7018955,"1800 WEST 13 STREET, DEER PARK, TEXAS 77536"
376,-80.447624,25.625439,"15717 SOUTHWEST 152 STREET, MIAMI, FLORIDA 33196"
377,-95.6725975,29.8140189,"18000 GROESCHKE ROAD, HOUSTON, TEXAS 77084"
378,-95.551068,29.846804,"5502 CLARA ROAD, HOUSTON, TEXAS 77041"
379,-95.55201,29.846215,"5504 CLARA ROAD, HOUSTON, TEXAS 77041"
380,-95.5509829,29.8465464,"5512 CLARA ROAD, HOUSTON, TEXAS 77041"
381,-93.9791733,29.9473717,"7601 9 AVENUE, PORT ARTHUR, TEXAS 77642"
382,-93.9784658,29.9484909,"8101 HONEYWOOD TRAIL, PORT ARTHUR, TEXAS 77642"
383,-86.6074734,30.4697012,"2113 LEWIS TURNER BOULEVARD, FORT WALTON BEACH, FLORIDA 32547"
384,-111.902474,40.658338,"5201 SOUTH GREEN STREET, MURRAY, UTAH 84123"
385,-81.8808154,26.5920459,"4757 BARKLEY CIRCLE, FORT MYERS, FLORIDA 33907"
386,-82.2316414,34.8647007,"9 SHELTER DRIVE, GREENVILLE, SOUTH CAROLINA 29650"
387,-96.8653694,32.9542403,"2615 EAST BELT LINE, CARROLLTON, TEXAS 75006"
388,-73.5728188,40.7148323,"325 MERRICK AVENUE, EAST MEADOW, NEW YORK 11554"
389,-97.826986,30.163595,"10601 MANCHACA ROAD, AUSTIN, TEXAS 78748"
390,-85.671258,42.993826,"1661 MONROE AVENUE NORTHWEST, GRAND RAPIDS, MICHIGAN 49505"
391,-122.2917225,38.2808795,"1525 WEST IMOLA AVENUE, NAPA, CALIFORNIA 94559"
392,-81.6896717,27.9972923,"5535 CYPRESS GARDENS BOULEVARD, CYPRESS GARDENS, FLORIDA 33884"
393,-78.877384,42.891305,"234 DELAWARE AVENUE, BUFFALO, NEW YORK 14202"
394,-75.0827714,40.1934055,"65 STEAMBOAT DRIVE, WARMINSTER, PENNSYLVANIA 18974"
395,-121.550817,36.986879,"5860 OBATA WAY, GILROY, CALIFORNIA 95020"
396,-118.487846,34.031103,"1041 17 STREET, SANTA MONICA, CALIFORNIA 90403"
397,-80.134327,26.239669,"930 NORTHWEST 9 AVENUE, POMPANO BEACH, FLORIDA 33060"
398,-122.6429479,38.2394711,"414 PETALUMA BOULEVARD NORTH, PETALUMA, CALIFORNIA 94952"
399,-112.2128511,33.458011,"890 NORTH 71 AVENUE, PHOENIX, ARIZONA 85043"
400,-82.0594348,33.5177093,"229 FURYS FERRY ROAD, AUGUSTA, GEORGIA 30907"
401,-118.1228379,33.8907493,"15719 EUCALYPTUS AVENUE, BELLFLOWER, CALIFORNIA 90706"
402,-82.3260976,27.8530142,"10110 US HIGHWAY 301 S, RIVERVIEW, FLORIDA 33569"
403,-80.8357024,35.3670137,"10510 TWIN LAKE PARKWAY, CHARLOTTE, NORTH CAROLINA 28269"
404,-90.2119406,38.6463725,"1615 NORTH 25 STREET, SAINT LOUIS, MISSOURI 63106"
405,-97.6329572821396,30.4018624555575,"1900 EAST HOWARD, AUSTIN, TEXAS 78660"
406,-95.507,29.8454,"5301 HOLLISTER STREET, HOUSTON, TEXAS 77040"
407,-120.628605,35.1215236,"204 WEST GRAND AVENUE, GROVER BEACH, CALIFORNIA 93433"
408,-117.728481,33.631631,"9828 RESEARCH DRIVE, IRVINE, CALIFORNIA 92618"
409,-73.6158822724915,40.7465807897672,"157 GLEN COVE ROAD, CARLE PLACE, NEW YORK 11514"
410,-105.0746633,40.5866578,"221 EAST MOUNTAIN AVENUE, FORT COLLINS, COLORADO 80524"
411,-104.7076687,38.6756736,"420 ROYALTY PLACE, FOUNTAIN, COLORADO 80817"
412,-95.4552360294304,29.6824050830195,"4605 NORTH BRAESWOOD, HOUSTON, TEXAS 77096"
413,-117.5878857,33.8818855,"1251 DORIS LANE, CORONA, CALIFORNIA 92882"
414,-98.5171159,33.9634444,"1701 PEARLIE DRIVE, WICHITA FALLS, TEXAS 76306"
415,-83.6433345,41.0669238,"2311 MASSILLON STREET, FINDLAY, OHIO 45840"
416,-91.6851427,35.2525678,"3668 FERREN TRAIL, SEARCY, ARKANSAS 72143"
417,-70.7067676,41.9440561,"71 CARVER ROAD, PLYMOUTH, MASSACHUSETTS 02360"
418,-87.6529947,41.9649364,"915 WEST WILSON, CHICAGO, ILLINOIS 60640"
419,-121.139184,38.672656,"BUILDING J 1743 CREEKSIDE DRIVE, FOLSOM, CALIFORNIA 95630"
420,-73.7158275,41.0683808,"10 NEW KING STREET, PURCHASE, NEW YORK 10604"
421,-80.1698663840614,25.9500517528416,"1572 NORTHEAST 191 STREET, MIAMI, FLORIDA 33179"
422,-71.32715,42.118562,"3 LIBERTY LANE, NORFOLK, MASSACHUSETTS 02056"
423,-95.2964231,29.6427843,"8400 VILLA DRIVE, HOUSTON, TEXAS 77061"
424,-87.8642446232788,41.8753243094848,"950 SOUTH 25 AVENUE, BELLWOOD, ILLINOIS 60104"
425,-84.6104329,34.04771,"4100 JILES ROAD, KENNESAW, GEORGIA 30144"
426,-93.5962176,41.6642126,"1572 NORTHEAST 58 AVENUE, DES MOINES, IOWA 50313"
427,-116.336805,43.59099,"12400 WEST OVERLAND ROAD, BOISE, IDAHO 83642"
428,-85.6835603,42.9777832,"600 7 STREET NORTHWEST, GRAND RAPIDS, MICHIGAN 49504"
429,-122.417123,45.5035936,"1572 NORTHEAST BURNSIDE ROAD, GRESHAM, OREGON 97030"
430,-70.8835168,42.1673947,"55 ACCORD PARK DRIVE, NORWELL, MASSACHUSETTS 02061"
431,-98.5976545,29.5535098,"5903 NORTHWEST PARKWAY, SAN ANTONIO, TEXAS 78249"
432,-118.168022155762,33.92919921875,"10920 GARFIELD AVENUE, SOUTH GATE, CALIFORNIA 90280"
433,-87.6695213,41.8491369,"2357 SOUTH WOOD STREET, CHICAGO, ILLINOIS 60608"
434,-98.5345281,29.4713906567729,"140 BABCOCK ROAD, SAN ANTONIO, TEXAS 78201"
435,-117.883955,33.6631204,"1572 ORCHARD, NEWPORT BEACH, CALIFORNIA 92660"
436,-80.0799605,26.7246598,"1572 PALM BEACH LAKE BOULEVARD, WEST PALM BEACH, FLORIDA 33401"
437,-84.2074738,32.0716638,"1602 EAST FORSYTH STREET, AMERICUS, GEORGIA 31709"
438,-72.7405455,41.8324171,"20 MOUNTAIN AVENUE, BLOOMFIELD, CONNECTICUT 06002"
439,-78.74461,33.798343,"4898 HIGHWAY 17 S, NORTH MYRTLE BEACH, SOUTH CAROLINA 29582"
440,-88.3598899,43.07749,"700 WEST NORTH SHORE DRIVE, HARTLAND, WISCONSIN 53029"
441,-80.8521231,35.059265,"15720 JOHN J DELANEY DRIVE, CHARLOTTE, NORTH CAROLINA 28277"
442,-95.8950091,36.0964684,"7418 EAST 46 PLACE, TULSA, OKLAHOMA 74145"
443,-94.1925089,30.1363045,"6105 NORTH MAJOR DRIVE, BEAUMONT, TEXAS 77713"
444,-73.892531,40.821209,"940 SIMPSON STREET, BRONX, NEW YORK 10459"
445,-122.740921,38.481135,"1163 HOPPER AVENUE, SANTA ROSA, CALIFORNIA 95403"
446,-122.3827596,40.5582015,"6550 WYNDHAM DRIVE, REDDING, CALIFORNIA 96001"
447,-118.2515635,33.776945,"901 EAST EAST STREET, LOS ANGELES, CALIFORNIA 90744"
448,-95.6573801,29.7899425,"15720 PARK ROW, HOUSTON, TEXAS 77084"
449,-73.97562,40.787309,"520 AMSTERDAM AVENUE, NEW YORK, NEW YORK 10024"
450,-121.398532,38.6135962,"2700 CASTLE HILL COURT, SACRAMENTO, CALIFORNIA 95821"
451,-117.073541,32.770377,"5679 MONTEZUMA ROAD, SAN DIEGO, CALIFORNIA 92115"
452,-77.1924632,39.1184563,"9319 GAITHER ROAD, GAITHERSBURG, MARYLAND 20877"
453,-76.2824078,36.8531854,"549 EAST BRAMBLETON AVENUE, NORFOLK, VIRGINIA 23510"
454,-104.8896259,39.5995982,"6400 SOUTH FIDDLERS GREEN CIRCLE, GREENWOOD VILLAGE, COLORADO 80111"
455,-117.0706414,33.0505999,"18605 CAMINITO CANTILENA, SAN DIEGO, CALIFORNIA 92128"
456,-122.614729,48.8991463,"6980 SALASHAN PARKWAY, FERNDALE, WASHINGTON 98248"
457,-117.2113597,32.8682429,"8929 LOMBARD PLACE, SAN DIEGO, CALIFORNIA 92122"
458,-87.92137,42.0695369,"900 CENTENNIAL DRIVE, MOUNT PROSPECT, ILLINOIS 60056"
459,-87.9218742,42.0702113,"900 EAST ARDYCE LANE, MOUNT PROSPECT, ILLINOIS 60056"
460,-87.8265552,42.4429947,"2815 ELISHA AVENUE, ZION, ILLINOIS 60099"
461,-88.1799691,42.3979336,"45 ERNEST AVENUE, FOX LAKE, ILLINOIS 60020"
462,-88.0654536,41.8784038,"520 FOREST AVENUE, GLEN ELLYN, ILLINOIS 60137"
463,-90.6608358,40.4563301,"900 EAST JEFFERSON STREET, MACOMB, ILLINOIS 61455"
464,-88.730277,41.944424,"1600 NORTH 14 STREET, DE KALB, ILLINOIS 60115"
465,-87.6277508,40.1790593,"3535 NORTH VERMILION STREET, DANVILLE, ILLINOIS 61832"
466,-117.1616878,32.8026965,"7366 MESA COLLEGE DRIVE, SAN DIEGO, CALIFORNIA 92111"
467,-122.430548,37.779378,"1201 GOLDEN GATE AVENUE, SAN FRANCISCO, CALIFORNIA 94115"
468,-73.952751,40.770063,"425 EAST 76 STREET, NEW YORK, NEW YORK 10075"
469,-75.3222913,39.8915973,"900 MACDADE BOULEVARD, FOLSOM, PENNSYLVANIA 19033"
470,-76.6446064,39.3552141,"94 CROSS KEYS ROAD, BALTIMORE, MARYLAND 21210"
471,-75.3110162,39.8882759,"1200 LINCOLN AVENUE, PROSPECT PARK, PENNSYLVANIA 19076"
472,-73.987842,40.7288382,"133 2 AVENUE, NEW YORK, NEW YORK 10003"
473,-75.3117451,39.8894708,"1320 LINCOLN AVENUE, PROSPECT PARK, PENNSYLVANIA 19076"
474,-75.3132997969242,39.8926749022904,"1637 LINCOLN AVENUE, PROSPECT PARK, PENNSYLVANIA 19076"
475,-75.3119978,39.8850194,"912 11 AVENUE, PROSPECT PARK, PENNSYLVANIA 19076"
476,-71.1142936,42.481015,"100 UNICORN PARK DRIVE, WOBURN, MASSACHUSETTS 01801"
477,-80.3425955,25.6244789,"15725 SOUTH DIXIE HIGHWAY, MIAMI, FLORIDA 33157"
478,-122.34741,47.744395,"15725 WESTMINSTER WAY NORTH, SHORELINE, WASHINGTON 98133"
479,-117.058505,33.00353,"15727 BERNARDO HEIGHTS PARKWAY, SAN DIEGO, CALIFORNIA 92128"
480,-95.5656628,30.0000594,"15727 CUTTEN ROAD, HOUSTON, TEXAS 77070"
481,-86.7371678,33.6368193,"1573 STERLITE DRIVE, BIRMINGHAM, ALABAMA 35215"
482,-111.900033,33.6288399,"15730 NORTH 83 WAY, SCOTTSDALE, ARIZONA 85260"
483,-74.3337608367706,40.8621620110901,"10 NEW MAPLE AVENUE, PINE BROOK, NEW JERSEY 07058"
484,-93.4962804,45.0344253,"15730 ROCKFORD ROAD, PLYMOUTH, MINNESOTA 55446"
485,-94.7686229,38.9459121,"15731 WEST 100 TERRACE, LENEXA, KANSAS 66219"
486,-93.3050921,45.2498654,"1573 154 AVENUE, ANDOVER, MINNESOTA 55304"
487,-80.8521871042992,35.0574730942413,"15735 JOHN J DELANEY DRIVE, CHARLOTTE, NORTH CAROLINA 28277"
488,-118.4762054,34.2089207,"15735 SATICOY STREET, LOS ANGELES, CALIFORNIA 91406"
489,-118.476286326389,34.1936366943671,"15736 VANOWEN STREET, LOS ANGELES, CALIFORNIA 91406"
490,-118.6045488,34.2414903,"9420 TOPANGA CANYON BOULEVARD, LOS ANGELES, CALIFORNIA 91311"
491,-94.7687316,38.926605,"15737 COLLEGE BOULEVARD, LENEXA, KANSAS 66219"
492,-78.6621404375733,35.7896351819988,"2128 CLARK AVENUE, RALEIGH, NORTH CAROLINA 27605"
493,-117.143415,32.753165,"4153 FLORIDA STREET, SAN DIEGO, CALIFORNIA 92104"
494,-118.8939205,34.2803075,"5155 GOLDMAN AVENUE, MOORPARK, CALIFORNIA 93021"
495,-70.9830873,42.5575426,"10 NEWBURY STREET, DANVERS, MASSACHUSETTS 01923"
496,-118.4142279,34.0290982,"3230 OVERLAND AVENUE, LOS ANGELES, CALIFORNIA 90034"
497,-75.2825629,39.8712129,"410 SOUTH GOVERNOR PRINTZ BOULEVARD, TINICUM, PENNSYLVANIA 19029"
498,-118.445452,34.16431,"14360 MAGNOLIA BOULEVARD, LOS ANGELES, CALIFORNIA 91423"
499,-75.3067109,39.876494,"1000 DARBY ROAD, PROSPECT PARK, PENNSYLVANIA 19076"
500,-75.2936376,39.8960653,"400 CHESTER PIKE, GLENOLDEN, PENNSYLVANIA 19036"
501,-122.05891404418,38.2612450218709,"1600 GATEWAY BOULEVARD, FAIRFIELD, CALIFORNIA 94533"
502,-118.536684,34.2117676,"7749 RESEDA BOULEVARD, LOS ANGELES, CALIFORNIA 91335"
503,-96.0595313,41.2800131,"9415 CADY AVENUE, OMAHA, NEBRASKA 68134"
504,-121.5670909,39.5029385,"675 MITCHELL AVENUE, OROVILLE, CALIFORNIA 95965"
505,-121.344332,38.665745,"5450 KOHLER AVENUE, NORTH HIGHLANDS, CALIFORNIA 95841"
506,-118.301207,34.096268,"5118 DE LONGPRE AVENUE, LOS ANGELES, CALIFORNIA 90029"
507,-118.281707,34.064288,"450 SOUTH LANE FAYETTE PARK PLACE, LOS ANGELES, CALIFORNIA 90057"
508,-121.3813814,38.7016313,"7415 LARCHMONT DRIVE, NORTH HIGHLANDS, CALIFORNIA 95660"
509,-118.4146599,34.026409,"10751 ROSE AVENUE, LOS ANGELES, CALIFORNIA 90034"
510,-118.335973,34.093628,"1234 NORTH LAS PALMAS AVENUE, LOS ANGELES, CALIFORNIA 90038"
511,-73.990019,40.627076,"1574 56 STREET, BROOKLYN, NEW YORK 11219"
512,-76.659622,39.9814719,"50 EISENHOWER DRIVE, YORK, PENNSYLVANIA 17402"
513,-77.1475625,40.2306611,"1164 HARRISBURG PIKE, CARLISLE, PENNSYLVANIA 17013"
514,-117.852559,33.6841778,"1920 MAIN STREET, IRVINE, CALIFORNIA 92614"
515,-87.657455,42.003366,"1039 WEST NORTH SHORE AVENUE, CHICAGO, ILLINOIS 60626"
516,-93.025325,44.9603737,"2250 6 STREET, SAINT PAUL, MINNESOTA 55106"
517,-105.013583,39.615999,"5558 SOUTH HILL STREET, LITTLETON, COLORADO 80120"
518,-75.238745,40.0058681,"121 MONTGOMERY AVENUE, LOWER MERION, PENNSYLVANIA 19004"
519,-108.553226,39.0994979,"3505 NORTH 12 STREET, GRAND JUNCTION, COLORADO 81506"
520,-116.966199,33.763908,"974 WOOLEY STREET, HEMET, CALIFORNIA 92543"
521,-83.3208,30.849,"1574 BAYTREE ROAD, VALDOSTA, GEORGIA 31602"
522,-118.442633,34.054375,"1409 MIDVALE AVENUE, LOS ANGELES, CALIFORNIA 90024"
523,-117.2354578,32.7905867,"3880 SHASTA STREET, SAN DIEGO, CALIFORNIA 92109"
524,-121.9416613,37.4127305,"163 BAYPOINTE PARKWAY, SAN JOSE, CALIFORNIA 95134"
525,-118.1060332,33.9578689,"9220 TELEGRAPH ROAD, DOWNEY, CALIFORNIA 90240"
526,-72.7394156,44.4935861,"4000 MOUNTAIN ROAD, STOWE, VERMONT 05672"
527,-96.860173,32.617213,"212 WEST WINTERGREEN ROAD, DE SOTO, TEXAS 75115"
528,-73.9892459,40.72419,"67 EAST 2 STREET, NEW YORK, NEW YORK 10003"
529,-117.0413945,32.9585337,"13326 COMMUNITY ROAD, POWAY, CALIFORNIA 92064"
530,-122.4297057,37.7916711,"2201 LAGUNA STREET, SAN FRANCISCO, CALIFORNIA 94115"
531,-73.028904,41.245928,"1574 BOSTON POST ROAD, MILFORD, CONNECTICUT 06461"
532,-97.3747213,32.760465,"3900 WHITE SETTLEMENT ROAD, FORT WORTH, TEXAS 76107"
533,-76.8386,38.983306,"9805 GOOD LUCK ROAD, LANHAM, MARYLAND 20706"
534,-87.642768,41.9404289,"510 WEST BELMONT AVENUE, CHICAGO, ILLINOIS 60657"
535,-118.35375,33.874412,"4430 WEST 172 STREET, LAWNDALE, CALIFORNIA 90260"
536,-97.0614852,32.6693899,"3030 CLAREMONT DRIVE, GRAND PRAIRIE, TEXAS 75052"
537,-87.8051535,41.9127547,"1801 NORTH HARLEM AVENUE, CHICAGO, ILLINOIS 60707"
538,-73.953985,40.716138,"248 NORTH 8 STREET, BROOKLYN, NEW YORK 11211"
539,-81.919629,28.10907,"5275 LONG LAKE CIRCLE, LAKELAND, FLORIDA 33805"
540,-73.479067,41.066474,"1574 BOSTON POST ROAD, DARIEN, CONNECTICUT 06820"
541,-118.479028,34.005843,"2535 BEVERLEY AVENUE, SANTA MONICA, CALIFORNIA 90405"
542,-122.317735,47.60457,"300 11 AVENUE, SEATTLE, WASHINGTON 98122"
543,-77.4683787009415,37.6325773677484,"8040 VILLA PARK DRIVE, HENRICO, VIRGINIA 23228"
544,-118.3853146,34.0883058,"936 NORTH SAN VICENTE BOULEVARD, WEST HOLLYWOOD, CALIFORNIA 90069"
545,-74.9848482,40.1423233,"600 OLD STREET ROAD, FEASTERVILLE TREVOSE, PENNSYLVANIA 19053"
546,-80.1652886,25.8879775,"12150 BISCAYNE BOULEVARD, NORTH MIAMI, FLORIDA 33181"
547,-80.317531,25.938647,"18225 NORTHWEST 73 AVENUE, HIALEAH, FLORIDA 33015"
